temp,humidity,wind_speed,pressure,clouds,uv_index,rain,source,label_rain,label_hot,label_cold,label_uv_high,label_windy
10.502688654687338,40.840859095813535,15.070500696527954,1000.517404831593,15.125457180975566,3.0,0,weather_forecast_data,0,0,1,0,1
30.72350073043408,84.86856835895486,9.870131035516724,988.666424165076,5.604314037767222,3.0,0,weather_forecast_data,0,1,0,0,0
10.117386904813676,80.0452679243668,7.130690500811689,1039.611508662478,34.2547995787465,3.0,0,weather_forecast_data,0,0,1,0,0
26.94541341990575,40.21635231270592,15.407517726049967,1020.4375189100142,60.80549794500912,3.0,0,weather_forecast_data,0,0,0,0,1
16.750199329804122,74.2935948774417,7.602598573321089,1020.5180484457208,22.032209319154276,3.0,0,weather_forecast_data,0,0,0,0,0
28.379850553064877,85.47886171313122,12.443845389808324,1018.1734316085274,74.22047933730614,3.0,0,weather_forecast_data,0,0,0,0,1
34.05471362793595,84.13325542589209,17.86812053031309,992.9127674774122,10.872581326500796,3.0,0,weather_forecast_data,0,1,0,0,1
16.21882858799895,36.45957183643531,3.1678294420277786,1019.8043215910322,47.19647572483107,3.0,0,weather_forecast_data,0,0,0,0,0
24.40393336044592,77.98589033320434,0.1781231978391506,986.397231010479,53.67042533245972,3.0,1,weather_forecast_data,1,0,0,0,0
24.80104828179597,80.12167446185039,5.135132223973981,1027.7849309293858,82.10120962669403,3.0,1,weather_forecast_data,1,0,0,0,0
24.306297644771835,90.35163869294192,15.949438868931775,983.6020017641667,11.7947682957816,3.0,0,weather_forecast_data,0,0,0,0,1
15.577040816015458,65.56310372054907,11.336512849803215,993.2405781880184,0.167499407382099,3.0,0,weather_forecast_data,0,0,0,0,1
33.81872528792462,62.27658002123501,18.92321727070864,1000.5952457965916,53.37097117512868,3.0,0,weather_forecast_data,0,1,0,0,1
21.178134465440685,97.5581427443629,10.957481997233586,999.5251852361916,15.072507218414543,3.0,0,weather_forecast_data,0,0,0,0,1
31.160216811778195,85.75585790171274,5.3156276517729895,1036.8471602272225,57.16933663458366,3.0,0,weather_forecast_data,0,1,0,0,0
27.48698188293761,69.11116935645424,15.317706093986718,1000.1425451221224,3.2902805759430387,3.0,0,weather_forecast_data,0,0,0,0,1
17.43592377137834,53.14319499178957,13.151007718300209,985.1770531485316,49.06750195610419,3.0,0,weather_forecast_data,0,0,0,0,1
30.34494549256193,89.16665972024575,16.41366719923173,984.7587885509424,39.07400058216071,3.0,0,weather_forecast_data,0,1,0,0,1
19.912643521174616,61.88054726250833,13.359969520448349,990.4589463569456,15.624738243717706,3.0,0,weather_forecast_data,0,0,0,0,1
32.027579927779044,36.487963451071245,9.038980207390308,1007.5934330323696,46.78472413688216,3.0,0,weather_forecast_data,0,1,0,0,0
24.531821815896468,61.84329908994079,5.541653381874207,993.7769963615224,47.716940830353096,3.0,0,weather_forecast_data,0,0,0,0,0
32.043384046371315,91.03778773051025,1.112009295385179,996.4515651641248,6.788143433830562,3.0,0,weather_forecast_data,0,1,0,0,0
27.313289751944147,61.379750282611184,6.158725053507319,992.8782958846728,67.69077928446383,3.0,0,weather_forecast_data,0,0,0,0,0
28.13135699549101,31.00444034182451,0.9251695513323744,1000.9114778050164,91.36999730901168,3.0,0,weather_forecast_data,0,0,0,0,0
22.53310954816756,72.80397267415287,8.600541415040748,1015.3401110036172,61.34427335030937,3.0,1,weather_forecast_data,1,0,0,0,0
33.9020908680806,99.70810023879793,4.515998237809606,1047.9942950178986,62.71912945576285,3.0,0,weather_forecast_data,0,1,0,0,0
26.099754980740936,87.20740088283583,14.07295216583979,1035.4393309313398,74.8403055339874,3.0,0,weather_forecast_data,0,0,0,0,1
20.596376213954493,73.20665626327036,4.403570531130021,992.0764492422109,93.60706086069423,3.0,1,weather_forecast_data,1,0,0,0,0
25.15983035319811,94.00792207585197,1.6286367113267608,1036.1995483287585,98.24770099875552,3.0,0,weather_forecast_data,0,0,0,0,0
10.479829957733338,86.95071771557434,16.775945567999454,1029.706512092824,49.26848752549474,3.0,0,weather_forecast_data,0,0,1,0,1
17.539370416863733,64.90475469180282,1.2006572058853004,1043.4058886928888,94.50078340440056,3.0,0,weather_forecast_data,0,0,0,0,0
26.504338437317127,71.38541997851672,15.019169186989842,1010.4294713467096,35.92426406226436,3.0,0,weather_forecast_data,0,0,0,0,1
17.2519401802611,81.1904966442114,18.588506519632663,1040.6969077794768,72.76448018535098,3.0,1,weather_forecast_data,1,0,0,0,1
25.45038572497104,89.24983147852053,2.142582373627493,1028.8663176769414,93.67956851643142,3.0,0,weather_forecast_data,0,0,0,0,0
20.719217523644154,34.0723481663698,11.193358597381875,999.116480327906,1.623277738115958,3.0,0,weather_forecast_data,0,0,0,0,1
13.386851605561256,84.23627000128057,9.034534205067356,1007.2843303942846,92.0543242221186,3.0,1,weather_forecast_data,1,0,1,0,0
17.45705814890077,61.32524079847414,15.97420117432447,1038.6935012762328,88.50501127176501,3.0,0,weather_forecast_data,0,0,0,0,1
24.249122767531624,76.25589922110785,12.469600122093748,1036.5398595866036,20.548580262251047,3.0,0,weather_forecast_data,0,0,0,0,1
24.77181903120433,83.5243107671195,5.565468731423051,997.1854180902884,40.97135997466685,3.0,0,weather_forecast_data,0,0,0,0,0
24.358131221239468,67.76513475192138,0.0293801228474044,1038.539172343128,12.291964328588456,3.0,0,weather_forecast_data,0,0,0,0,0
26.33002049642834,41.096039540627935,9.657354576830317,1046.202995036753,74.71868070268448,3.0,0,weather_forecast_data,0,0,0,0,0
26.302581750042226,58.66687820627863,17.882177647869327,1041.4438621039235,77.74135601794165,3.0,0,weather_forecast_data,0,0,0,0,1
20.785460885849343,35.38110956266658,18.107263406453345,1006.6901619399092,88.09419204310186,3.0,0,weather_forecast_data,0,0,0,0,1
32.41366489627657,78.25104838086847,2.505939661069887,1017.8813256905678,44.14519606716867,3.0,0,weather_forecast_data,0,1,0,0,0
19.189046751197413,96.75943273741584,17.21353934717378,1039.217244961105,63.00614901694244,3.0,1,weather_forecast_data,1,0,0,0,1
20.89662313164067,85.6676968556931,0.6886257159362841,1030.14802992812,84.36475202595983,3.0,1,weather_forecast_data,1,0,0,0,0
32.298083875391804,57.28504959509832,1.846985506804244,1029.637345808971,9.337831724815803,3.0,0,weather_forecast_data,0,1,0,0,0
30.154849726152143,70.90040472038461,19.324416247290007,999.9676022772971,11.91581675877671,3.0,0,weather_forecast_data,0,1,0,0,1
27.59721458850916,51.29404730928084,7.739348143831095,1022.7561322958472,81.7784653379687,3.0,0,weather_forecast_data,0,0,0,0,0
12.505672182807528,67.87319196884755,1.4156779330544178,983.8122781024264,44.19694737134859,3.0,0,weather_forecast_data,0,0,1,0,0
32.987065343616834,51.05088340492482,9.409107087070428,1000.8003179693268,80.28693878272374,3.0,0,weather_forecast_data,0,1,0,0,0
27.856032488727784,81.6827329759027,0.9227403946951762,994.1952206333452,0.0150381080855521,3.0,0,weather_forecast_data,0,0,0,0,0
34.971175164196666,48.15390555909178,0.3274030979871911,1007.0910202007792,11.502807960773351,3.0,0,weather_forecast_data,0,1,0,0,0
13.736207616449844,97.4814273303726,11.235004588717292,1031.6760710373514,36.83432643678146,3.0,0,weather_forecast_data,0,0,1,0,1
31.70315143420536,76.3364112521472,4.224124395901933,998.2378789441088,39.76572005956746,3.0,0,weather_forecast_data,0,1,0,0,0
14.062323366909371,34.814449337869064,12.438251795765328,992.5240563917682,83.37578807060014,3.0,0,weather_forecast_data,0,0,1,0,1
25.388989107096105,30.75444344539852,6.6939852768736285,1038.9424972725683,50.97824983290283,3.0,0,weather_forecast_data,0,0,0,0,0
13.095499571236038,99.79324409435704,2.6495406576920555,1044.0568574762483,91.79645340523744,3.0,1,weather_forecast_data,1,0,1,0,0
31.20020573305586,45.43539047510555,19.68803716456676,1011.235161743063,42.46977056919615,3.0,0,weather_forecast_data,0,1,0,0,1
30.182973968125268,51.87939239200243,4.998828309641947,997.114844029909,6.696385261630333,3.0,0,weather_forecast_data,0,1,0,0,0
24.22751846536483,44.58898099414758,1.2395429214839335,997.6656131261694,45.79620447204654,3.0,0,weather_forecast_data,0,0,0,0,0
20.179582430649997,94.96712407298276,5.576732404006586,1009.132592141822,41.10087837148637,3.0,0,weather_forecast_data,0,0,0,0,0
11.729174886378452,75.64090017680299,5.034001118004232,1036.1710056298612,54.94572519173973,3.0,1,weather_forecast_data,1,0,1,0,0
27.43571932861409,65.30704264892776,5.9929260843516,1019.30371765859,63.98291539559244,3.0,0,weather_forecast_data,0,0,0,0,0
21.33856706695172,69.03555701447993,7.113484624014925,1020.413516280162,5.8904470442266765,3.0,0,weather_forecast_data,0,0,0,0,0
28.051389986758696,52.25109931094311,16.10330361559138,1048.4710120946452,61.7529432658452,3.0,0,weather_forecast_data,0,0,0,0,1
31.65955814821573,72.9922501654689,1.1956887189560383,985.4372637803368,13.22736703059394,3.0,0,weather_forecast_data,0,1,0,0,0
34.388037625072144,59.37202544184523,7.09065340131515,1013.250937531762,43.18131838784951,3.0,0,weather_forecast_data,0,1,0,0,0
31.39508355981528,43.94597024969254,2.074910859304624,1013.5581606580906,89.23301730765345,3.0,0,weather_forecast_data,0,1,0,0,0
10.29285210462505,75.9623569796917,19.6439329218008,1018.7781783038142,13.383652807049607,3.0,0,weather_forecast_data,0,0,1,0,1
18.999451611959092,56.16883984814484,2.879434646283064,991.7558166154002,20.875950660893228,3.0,0,weather_forecast_data,0,0,0,0,0
28.24976406060145,84.9546465382013,9.58069889617592,991.8245503879313,42.301876341829306,3.0,0,weather_forecast_data,0,0,0,0,0
14.290741931536012,59.07764702566689,9.600868652078184,1009.0813992665568,6.03938712493397,3.0,0,weather_forecast_data,0,0,1,0,0
23.025915155103235,65.57899625323375,15.623564171369184,1022.4352079404034,28.62766139163948,3.0,0,weather_forecast_data,0,0,0,0,1
11.35844970848134,85.12265354266273,5.442917425826666,1001.1961767523868,7.746912782586235,3.0,0,weather_forecast_data,0,0,1,0,0
14.999913122410002,61.35146650438118,14.755477150333393,1014.8263442881504,47.70436210737763,3.0,0,weather_forecast_data,0,0,1,0,1
10.46304486151535,97.63547945869152,0.5267711828171473,1049.073009203233,57.33787248278139,3.0,1,weather_forecast_data,1,0,1,0,0
29.842442583935515,85.51200670365782,18.54300875294647,982.130171217288,74.92823555021944,3.0,0,weather_forecast_data,0,0,0,0,1
15.598117201509504,87.8501283720485,1.9791130251583544,1012.6107100077852,92.32393801200276,3.0,1,weather_forecast_data,1,0,0,0,0
18.633792017422568,96.77443266926092,9.616590087571122,1013.173328813981,43.76208941199938,3.0,0,weather_forecast_data,0,0,0,0,0
33.202032336639775,57.21954401902452,3.46859426523346,1028.4264472104385,62.78099516269031,3.0,0,weather_forecast_data,0,1,0,0,0
27.61036004808832,70.60561849275196,7.372335459316483,998.6480080701192,6.006829089164412,3.0,0,weather_forecast_data,0,0,0,0,0
10.795973238282697,78.55142185569224,12.840410335389736,1035.9953847228517,47.531382832000816,3.0,0,weather_forecast_data,0,0,1,0,1
14.117353912447818,77.14209384784415,2.8494434995290296,1008.069539401854,87.00073629596982,3.0,1,weather_forecast_data,1,0,1,0,0
25.53696003749409,96.70557561927136,5.782170398608855,986.6613674833178,59.22786870825657,3.0,0,weather_forecast_data,0,0,0,0,0
24.430714715104187,50.18440437148342,13.583646654070195,1024.104234934337,37.51014129982331,3.0,0,weather_forecast_data,0,0,0,0,1
15.947320534362715,50.39530700381944,16.890890951942698,981.8475201079656,8.924627034682198,3.0,0,weather_forecast_data,0,0,0,0,1
33.355349948119844,94.26030814274029,11.85795524802031,1030.176153553989,49.85858788649463,3.0,0,weather_forecast_data,0,1,0,0,1
25.3491488991474,85.95139492085917,10.45969330558047,980.8498208432392,91.87033173373462,3.0,0,weather_forecast_data,0,0,0,0,1
23.39082007562396,44.23496368487184,2.1921802453997885,1021.7669141651854,7.389422816593028,3.0,0,weather_forecast_data,0,0,0,0,0
24.747749408864276,69.90328146649374,2.930809231065325,1040.9624385640802,53.087141902468375,3.0,0,weather_forecast_data,0,0,0,0,0
28.25305073791924,82.20346138674299,19.16382742315099,1028.888589908336,42.63232854737952,3.0,0,weather_forecast_data,0,0,0,0,1
17.798624886990048,54.71254733132564,0.0524972016729097,1023.7040628317312,75.94638594043187,3.0,0,weather_forecast_data,0,0,0,0,0
19.955526555402297,60.4067575854973,9.688373726948583,1010.225378770114,15.11504764453302,3.0,0,weather_forecast_data,0,0,0,0,0
15.246093724378053,70.27776281626251,15.126849614842492,1003.533686183473,17.11952773615818,3.0,0,weather_forecast_data,0,0,0,0,1
14.654825147008404,62.69759902837474,4.199260604125568,1005.9206864660924,71.60043512962876,3.0,0,weather_forecast_data,0,0,1,0,0
33.60930974959834,82.71296730483229,9.19127432655727,1006.251849398722,67.99575134724469,3.0,0,weather_forecast_data,0,1,0,0,0
28.48876987623219,30.41571275781488,9.86122381890442,1017.091854060072,51.76827935162682,3.0,0,weather_forecast_data,0,0,0,0,0
22.26147021543917,60.42427670737354,5.207943154030561,990.0331056746916,0.4558070912777268,3.0,0,weather_forecast_data,0,0,0,0,0
15.68536569933308,53.63069627302101,17.575025021323512,1041.7317354593738,85.56647760152495,3.0,0,weather_forecast_data,0,0,0,0,1
16.358912044259824,72.64148369808788,18.50312360144465,1023.8112881013932,98.73976729273946,3.0,1,weather_forecast_data,1,0,0,0,1
11.450729008096893,84.31709093169518,14.986737008376537,1006.2105359480367,66.74442074141515,3.0,1,weather_forecast_data,1,0,1,0,1
20.86041563895302,35.33016135410712,0.17273183434094,1048.7548514880168,93.32279456145662,3.0,0,weather_forecast_data,0,0,0,0,0
17.794897049852565,41.064181352083466,12.578511354648317,1041.0769275637697,75.78146029737168,3.0,0,weather_forecast_data,0,0,0,0,1
27.408587220386487,76.55571368994234,4.642237359611984,1022.4771332674724,68.4161923204092,3.0,0,weather_forecast_data,0,0,0,0,0
19.443795982312025,81.6881708710792,5.343693182279312,1006.0224172917476,35.126349593570296,3.0,0,weather_forecast_data,0,0,0,0,0
14.49009193899087,71.17412439551848,3.676079098082472,1005.8365699199188,7.965966509987554,3.0,0,weather_forecast_data,0,0,1,0,0
10.61696820978328,98.79623442775484,11.448228569131826,984.669470844575,3.217089088584668,3.0,0,weather_forecast_data,0,0,1,0,1
11.681240786581215,64.96230423746022,8.93437311906995,1003.976467955096,45.05615335624683,3.0,0,weather_forecast_data,0,0,1,0,0
26.98481933746418,39.540463456835056,3.871282187388676,997.1978959903248,45.95357416106378,3.0,0,weather_forecast_data,0,0,0,0,0
21.34242111390113,78.0403742259756,18.65281862040236,1022.5985785585792,38.6185243241645,3.0,0,weather_forecast_data,0,0,0,0,1
23.414480277718056,72.14528655363587,4.784463066388627,1030.411443989305,2.992301438932965,3.0,0,weather_forecast_data,0,0,0,0,0
32.41678232600855,71.32950325211844,15.57477807014244,1000.4697367400196,19.934523688195405,3.0,0,weather_forecast_data,0,1,0,0,1
34.758473684917604,68.20975446724788,0.493818005072586,1018.2303249593176,13.651449970910868,3.0,0,weather_forecast_data,0,1,0,0,0
